log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
1709652893735942657,body,735813219,1709652893,0.03,0.31898999214172363,0.3689468502998352,0.03,0.03,0.30342644453048706
1709652893745901159,body,745799562,1709652893,0.03,0.2573854327201843,0.3267531991004944,0.03,0.03,0.2588120996952057
1709652893755998888,body,755851370,1709652893,0.03,0.2064257562160492,0.28943580389022827,0.03,0.03,0.2241860330104828
1709652893766036544,body,765848946,1709652893,0.03,0.15418675541877747,0.2796047329902649,0.03,0.03,0.20692411065101624
1709652893776007907,body,775824483,1709652893,0.03,0.12896981835365295,0.2803833484649658,0.03,0.03,0.17447581887245178
1709652893786044420,body,785829458,1709652893,0.03,0.10583549737930298,0.2708388566970825,0.03,0.03,0.15527978539466858
1709652893796012035,body,795848125,1709652893,0.03,0.10473400354385376,0.26743704080581665,0.03,0.03,0.1278454065322876
1709652893806032517,body,805857221,1709652893,0.03,0.10415107011795044,0.2549542188644409,0.03,0.03,0.10475927591323853
1709652893816043623,body,815852453,1709652893,0.03,0.09502935409545898,0.24210037291049957,0.03,0.03,0.08712214231491089
1709652893826026598,body,825860575,1709652893,0.03,0.07338914275169373,0.2209031730890274,0.03,0.03,0.07880198955535889
1709652893836036084,body,835850412,1709652893,0.03,0.13924387097358704,1.0,0.03,0.0543038547039032,0.03
1709652893846051019,body,845899998,1709652893,0.03,0.12886720895767212,1.0,0.03,0.0472625195980072,0.03
1709652893856092949,body,855892808,1709652893,0.03,0.10229533910751343,1.0,0.03,0.03173905611038208,0.03
1709652893865899137,body,865766274,1709652893,0.03,0.09140712022781372,1.0,0.03,0.03,0.03
1709652893875937180,body,875806166,1709652893,0.03,0.09628736972808838,1.0,0.03,0.03,0.03
1709652893885963708,body,885819348,1709652893,0.03,0.104084312915802,1.0,0.03,0.03476789593696594,0.03
1709652893896027653,body,895856906,1709652893,0.03,0.106029212474823,0.9824047684669495,0.03,0.03887417912483215,0.03
1709652893906034952,body,905853889,1709652893,0.03,0.08570688962936401,0.8060033321380615,0.03,0.03,0.03
1709652893916070145,body,915865601,1709652893,0.03,0.05675864219665527,0.6272720694541931,0.03,0.03,0.03
1709652893926004698,body,925825203,1709652893,0.03,0.04426610469818115,0.49702709913253784,0.03,0.03,0.03672364354133606
1709652893935988295,body,935827475,1709652893,0.03,0.044561564922332764,0.3980514109134674,0.03,0.03,0.048277080059051514
1709652893946153759,body,946000596,1709652893,0.03,0.0669703483581543,0.3096867799758911,0.03,0.03,0.05495956540107727
1709652893955952931,body,955820190,1709652893,0.03,0.0800427794456482,0.2337823510169983,0.03,0.03,0.05945393443107605
1709652893965991997,body,965827962,1709652893,0.03,0.098244309425354,0.18362396955490112,0.03,0.03,0.07450112700462341
1709652893976063290,body,975883089,1709652893,0.03,0.11342227458953857,0.13163375854492188,0.03,0.03,0.08179530501365662
1709652893986119493,body,985920540,1709652893,0.03,0.12512946128845215,0.0964895486831665,0.03,0.03,0.09104359149932861
1709652893995998164,body,995842196,1709652893,0.03,0.13537561893463135,0.06463265419006348,0.03,0.03,0.09477746486663818
1709652894005972860,body,5815181,1709652894,0.03,0.13790109753608704,0.050857484340667725,0.03,0.03,0.10434693098068237
1709652894015924182,body,15770982,1709652894,0.03,0.14949795603752136,0.03,0.03,0.03,0.10105487704277039
1709652894026048525,body,25841951,1709652894,0.03,0.1520484983921051,0.03,0.03,0.03,0.09184694290161133
1709652894036070924,body,35878818,1709652894,0.485839307308197,0.03,0.03,0.2488398551940918,0.548981785774231,0.03
1709652894046110679,body,45906627,1709652894,0.4814734160900116,0.03,0.03,0.26064932346343994,0.5609893202781677,0.03
1709652894056002296,body,55837910,1709652894,0.49084582924842834,0.03,0.03,0.2561597228050232,0.5776792168617249,0.03
1709652894066012583,body,65825854,1709652894,0.48880308866500854,0.03,0.03,0.2620089650154114,0.5855952501296997,0.03
1709652894076124674,body,75898866,1709652894,0.4969600439071655,0.03,0.03,0.2643590569496155,0.6020405292510986,0.03
1709652894085957359,body,85831857,1709652894,0.49618837237358093,0.03,0.03,0.26590830087661743,0.6073894500732422,0.03
1709652894095938110,body,95807631,1709652894,0.4884682297706604,0.03,0.03,0.2536681294441223,0.6041319370269775,0.03
1709652894105990483,body,105821782,1709652894,0.4775462746620178,0.03,0.03,0.251614511013031,0.6050325632095337,0.03
1709652894116053905,body,115861522,1709652894,0.46661999821662903,0.03,0.03,0.24626123905181885,0.5868960618972778,0.03
1709652894125970867,body,125821068,1709652894,0.45177051424980164,0.03,0.03,0.24328601360321045,0.5805433988571167,0.03
1709652894135984680,body,135805463,1709652894,0.4194629490375519,0.03,0.03,0.23417454957962036,0.5563656091690063,0.03
1709652894146029268,body,145838983,1709652894,0.3762294352054596,0.03,0.03,0.2257620096206665,0.5179262161254883,0.03
1709652894156050086,body,155865908,1709652894,0.32735738158226013,0.03,0.03,0.2184993028640747,0.48917797207832336,0.03
1709652894166122001,body,165918560,1709652894,0.26964718103408813,0.03,0.03,0.21016085147857666,0.4628734588623047,0.03
1709652894175984346,body,175821714,1709652894,0.16868196427822113,0.03,0.03,0.20877665281295776,0.4467892646789551,0.03
1709652894186023951,body,185813154,1709652894,0.044099271297454834,0.03,0.03,0.20015937089920044,0.42220574617385864,0.03
1709652894195947848,body,195814636,1709652894,0.03,0.1034935712814331,0.03,0.18669813871383667,0.3874959349632263,0.03
1709652894205984192,body,205837909,1709652894,0.03,0.1741645783185959,0.03,0.19866478443145752,0.36470580101013184,0.03
